event_id,timestamp,firewall_name,action,direction,protocol,source_ip,source_port,destination_ip,destination_port,bytes_sent,bytes_received,duration_sec,country,alert_flag,rule_triggered
FW-200682,2026-06-05 18:12:37,FW-EDGE-02,Allow,Outbound,HTTP,192.168.4.131,57566,103.156.136.64,8080,49053,116408,8,USA,None,ALLOW_OUTBOUND_WEB
FW-200659,2026-06-05 18:21:15,FW-CORE-01,Allow,Outbound,TCP,192.168.3.144,7175,103.1.16.204,80,38852,10744,267,UK,None,ALLOW_OUTBOUND_WEB
FW-201909,2026-06-05 18:32:41,FW-DMZ-03,Block,Inbound,UDP,45.33.32.156,27592,192.168.3.9,3306,74,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201815,2026-06-05 18:39:59,FW-CORE-01,Block,Inbound,UDP,179.43.128.55,15383,192.168.4.215,135,270,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201020,2026-06-05 19:47:52,FW-BRANCH-04,Allow,Outbound,DNS,192.168.5.215,28169,103.138.250.28,53,25146,121396,246,USA,None,ALLOW_OUTBOUND_WEB
FW-201640,2026-06-05 20:35:23,FW-BRANCH-04,Block,Inbound,UDP,91.191.209.33,30937,192.168.2.76,445,216,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202207,2026-06-05 21:05:43,FW-EDGE-02,Block,Inbound,HTTP,103.23.171.237,16988,192.168.2.245,53,83,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-200626,2026-06-05 22:02:26,FW-BRANCH-04,Allow,Outbound,DNS,192.168.1.51,5807,103.193.150.243,53,3837,192530,72,India,None,ALLOW_OUTBOUND_WEB
FW-201831,2026-06-05 22:34:21,FW-CORE-01,Block,Inbound,TCP,194.165.16.72,55983,192.168.1.242,135,117,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202225,2026-06-05 22:42:41,FW-BRANCH-04,Block,Inbound,UDP,103.193.107.148,17294,192.168.2.62,3389,186,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-200640,2026-06-05 23:00:22,FW-DMZ-03,Allow,Outbound,HTTP,192.168.2.144,32931,103.113.153.181,443,25096,38928,69,India,None,ALLOW_OUTBOUND_WEB
FW-201700,2026-06-05 23:18:43,FW-BRANCH-04,Block,Inbound,TCP,91.191.209.33,42324,192.168.3.73,135,466,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201675,2026-06-06 00:35:35,FW-BRANCH-04,Block,Inbound,UDP,198.199.119.148,7859,192.168.4.46,23,290,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200179,2026-06-06 02:47:38,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.2.76,5837,103.24.5.216,443,25689,161198,16,India,None,ALLOW_OUTBOUND_WEB
FW-201791,2026-06-06 03:05:46,FW-DMZ-03,Block,Inbound,UDP,45.33.32.156,37486,192.168.3.9,1433,197,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202117,2026-06-06 03:35:04,FW-DMZ-03,Allow,Outbound,TCP,192.168.3.2,16690,194.165.16.72,21,45510421,402,382,China,Possible_Data_Exfiltration,ALERT_LARGE_OUTBOUND
FW-200100,2026-06-06 03:49:49,FW-EDGE-02,Allow,Outbound,TCP,192.168.3.144,8935,103.57.147.121,8080,35732,144281,62,India,None,ALLOW_OUTBOUND_WEB
FW-200680,2026-06-06 04:47:50,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.1.242,47412,103.23.25.148,8080,46799,21221,152,USA,None,ALLOW_OUTBOUND_WEB
FW-200969,2026-06-06 07:46:52,FW-DMZ-03,Allow,Outbound,HTTP,192.168.2.123,2168,103.92.195.254,80,47758,188137,65,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201142,2026-06-06 08:13:54,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.1.52,39512,103.50.19.21,80,13801,162642,232,India,None,ALLOW_OUTBOUND_WEB
FW-200365,2026-06-06 08:41:44,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.4.46,32643,103.9.14.127,53,26746,118712,279,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201686,2026-06-06 10:59:11,FW-DMZ-03,Block,Inbound,TCP,198.199.119.148,27098,192.168.3.130,1433,143,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202049,2026-06-06 11:11:10,FW-DMZ-03,Block,Inbound,TCP,198.199.119.148,63215,192.168.1.85,3389,283,62,4,Russia,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-202160,2026-06-06 13:21:57,FW-CORE-01,Block,Inbound,DNS,103.119.212.21,49876,192.168.5.101,8443,175,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-200375,2026-06-06 13:51:16,FW-CORE-01,Allow,Outbound,HTTP,192.168.2.245,25610,103.9.14.127,443,40412,133190,34,USA,None,ALLOW_OUTBOUND_WEB
FW-201641,2026-06-06 15:09:19,FW-CORE-01,Block,Inbound,TCP,185.220.101.45,6400,192.168.5.48,22,321,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201972,2026-06-06 15:11:03,FW-EDGE-02,Block,Inbound,TCP,91.191.209.33,31824,192.168.2.123,3389,261,184,0,China,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200854,2026-06-06 16:25:03,FW-CORE-01,Allow,Outbound,TCP,192.168.1.85,2548,103.200.67.137,443,24208,170830,227,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201756,2026-06-06 17:26:16,FW-CORE-01,Block,Inbound,UDP,103.76.228.12,9154,192.168.4.215,5432,269,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201797,2026-06-06 18:35:25,FW-DMZ-03,Block,Inbound,UDP,179.43.128.55,60493,192.168.5.32,3389,85,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200250,2026-06-06 21:15:23,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.5.143,23414,103.198.98.248,8080,44157,113171,44,UK,None,ALLOW_OUTBOUND_WEB
FW-200442,2026-06-06 21:32:43,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.242,21983,103.50.19.21,53,24535,168560,220,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200789,2026-06-06 23:35:48,FW-EDGE-02,Allow,Outbound,HTTP,192.168.1.212,44807,103.197.206.99,53,26920,111398,262,USA,None,ALLOW_OUTBOUND_WEB
FW-202024,2026-06-06 23:47:11,FW-DMZ-03,Block,Inbound,TCP,91.191.209.33,50790,192.168.5.48,3389,218,107,1,Romania,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200395,2026-06-07 00:05:02,FW-CORE-01,Allow,Outbound,DNS,192.168.2.62,35516,103.27.227.219,80,11558,144634,24,USA,None,ALLOW_OUTBOUND_WEB
FW-200799,2026-06-07 00:43:50,FW-CORE-01,Allow,Outbound,HTTPS,192.168.4.50,18397,103.198.98.248,443,45736,30160,200,India,None,ALLOW_OUTBOUND_WEB
FW-201018,2026-06-07 01:07:27,FW-CORE-01,Allow,Outbound,HTTPS,192.168.2.76,43979,103.124.38.195,80,30536,98561,17,USA,None,ALLOW_OUTBOUND_WEB
FW-202289,2026-06-07 01:10:28,FW-CORE-01,Block,Inbound,TCP,103.23.171.237,34017,192.168.1.85,8443,130,0,0,Germany,None,BLOCK_INBOUND_DEFAULT
FW-200992,2026-06-07 02:21:05,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.1.206,35032,103.178.168.25,8080,8903,22972,81,UK,None,ALLOW_OUTBOUND_WEB
FW-201121,2026-06-07 02:29:22,FW-EDGE-02,Allow,Outbound,HTTP,192.168.4.210,3491,103.24.5.216,53,40004,137083,229,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201127,2026-06-07 03:04:12,FW-CORE-01,Allow,Outbound,DNS,192.168.2.245,44271,103.194.232.7,443,42597,128476,67,India,None,ALLOW_OUTBOUND_WEB
FW-200057,2026-06-07 03:40:53,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.206,8273,103.193.107.148,443,31606,92691,59,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201110,2026-06-07 04:01:00,FW-EDGE-02,Allow,Outbound,DNS,192.168.1.206,8684,103.199.236.142,443,46815,188468,8,USA,None,ALLOW_OUTBOUND_WEB
FW-200528,2026-06-07 04:19:55,FW-CORE-01,Allow,Outbound,HTTPS,192.168.4.129,41294,103.38.77.136,443,17125,169486,80,UK,None,ALLOW_OUTBOUND_WEB
FW-200620,2026-06-07 05:56:03,FW-BRANCH-04,Allow,Outbound,TCP,192.168.5.24,15284,103.198.250.104,53,24248,185556,149,India,None,ALLOW_OUTBOUND_WEB
FW-200648,2026-06-07 06:08:53,FW-BRANCH-04,Allow,Outbound,DNS,192.168.4.50,40991,103.52.179.144,80,28479,21183,14,India,None,ALLOW_OUTBOUND_WEB
FW-201105,2026-06-07 06:19:01,FW-CORE-01,Allow,Outbound,TCP,192.168.4.50,34632,103.57.147.121,443,30542,9164,222,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202129,2026-06-07 06:26:38,FW-CORE-01,Block,Inbound,HTTP,103.198.98.248,31523,192.168.2.39,22,362,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-200224,2026-06-07 07:22:02,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.3.171,19947,103.70.114.161,8080,26248,13555,252,USA,None,ALLOW_OUTBOUND_WEB
FW-201019,2026-06-07 07:38:39,FW-BRANCH-04,Allow,Outbound,DNS,192.168.5.84,47201,103.194.232.7,80,1201,18046,23,UK,None,ALLOW_OUTBOUND_WEB
FW-200645,2026-06-07 08:47:01,FW-DMZ-03,Allow,Outbound,HTTP,192.168.5.32,62702,103.121.53.58,443,13365,88315,18,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200815,2026-06-07 08:47:46,FW-EDGE-02,Allow,Outbound,DNS,192.168.5.32,46062,103.92.195.254,443,15935,184704,52,USA,None,ALLOW_OUTBOUND_WEB
FW-202250,2026-06-07 08:55:34,FW-BRANCH-04,Block,Inbound,ICMP,103.52.179.144,45222,192.168.3.73,143,433,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-201098,2026-06-07 09:16:01,FW-EDGE-02,Allow,Outbound,TCP,192.168.2.31,7068,103.32.90.240,8080,46284,75185,143,USA,None,ALLOW_OUTBOUND_WEB
FW-200046,2026-06-07 09:37:57,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.1.52,44943,103.198.98.248,53,42187,145882,83,USA,None,ALLOW_OUTBOUND_WEB
FW-200979,2026-06-07 09:48:37,FW-CORE-01,Allow,Outbound,TCP,192.168.5.101,16043,103.180.3.62,443,27357,40781,197,UK,None,ALLOW_OUTBOUND_WEB
FW-201126,2026-06-07 09:49:22,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.4.129,46924,103.193.107.148,443,38573,136108,230,India,None,ALLOW_OUTBOUND_WEB
FW-201654,2026-06-07 11:28:06,FW-BRANCH-04,Block,Inbound,UDP,198.199.119.148,31362,192.168.3.9,3306,445,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201821,2026-06-07 13:00:42,FW-CORE-01,Block,Inbound,UDP,103.76.228.12,15863,192.168.4.247,3389,494,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200348,2026-06-07 13:51:36,FW-BRANCH-04,Allow,Outbound,TCP,192.168.5.215,22116,103.136.15.213,8080,37346,197182,127,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201100,2026-06-07 14:40:39,FW-DMZ-03,Allow,Outbound,DNS,192.168.1.212,43221,103.32.90.240,8080,34157,8743,198,UK,None,ALLOW_OUTBOUND_WEB
FW-201061,2026-06-07 14:47:13,FW-BRANCH-04,Allow,Outbound,DNS,192.168.4.129,61415,103.194.232.7,80,17028,71875,165,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201855,2026-06-07 15:35:22,FW-BRANCH-04,Block,Inbound,UDP,198.199.119.148,46056,192.168.1.52,22,65,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201951,2026-06-07 15:48:00,FW-CORE-01,Block,Inbound,TCP,198.199.119.148,3512,192.168.2.62,22,44,173,1,Romania,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-200072,2026-06-07 15:50:37,FW-EDGE-02,Allow,Outbound,DNS,192.168.3.219,43027,103.138.250.28,8080,29727,105253,3,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200532,2026-06-07 16:18:03,FW-DMZ-03,Allow,Outbound,TCP,192.168.1.63,58655,103.4.243.253,8080,15433,95547,234,UK,None,ALLOW_OUTBOUND_WEB
FW-202356,2026-06-07 16:46:43,FW-EDGE-02,Block,Inbound,ICMP,103.119.212.21,1683,192.168.5.215,25,368,0,0,India,None,BLOCK_INBOUND_DEFAULT
FW-200125,2026-06-07 18:23:34,FW-BRANCH-04,Allow,Outbound,TCP,192.168.4.131,34785,103.57.147.121,80,29303,157395,53,UK,None,ALLOW_OUTBOUND_WEB
FW-201818,2026-06-07 18:24:53,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,2788,192.168.5.32,3389,353,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202358,2026-06-07 19:56:04,FW-DMZ-03,Block,Inbound,HTTP,103.52.179.144,38431,192.168.4.50,22,405,0,0,India,None,BLOCK_INBOUND_DEFAULT
FW-201772,2026-06-07 21:40:07,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,48985,192.168.1.63,5432,94,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200594,2026-06-07 21:52:03,FW-DMZ-03,Allow,Outbound,DNS,192.168.1.51,32987,103.70.114.161,53,37197,114551,94,UK,None,ALLOW_OUTBOUND_WEB
FW-201174,2026-06-07 21:56:00,FW-EDGE-02,Allow,Outbound,TCP,192.168.5.86,6764,103.52.179.144,8080,20688,7301,44,UK,None,ALLOW_OUTBOUND_WEB
FW-202063,2026-06-07 22:13:50,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,34120,192.168.2.62,3389,85,118,4,Romania,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200374,2026-06-07 22:15:19,FW-BRANCH-04,Allow,Outbound,DNS,192.168.4.215,32775,103.104.189.36,53,23475,146856,171,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200920,2026-06-07 22:48:27,FW-DMZ-03,Allow,Outbound,DNS,192.168.1.52,53354,103.198.250.104,80,14317,76992,74,India,None,ALLOW_OUTBOUND_WEB
FW-202033,2026-06-07 22:58:55,FW-EDGE-02,Block,Inbound,TCP,198.199.119.148,2297,192.168.4.46,22,94,88,2,China,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-202348,2026-06-07 23:07:39,FW-CORE-01,Block,Inbound,FTP,103.104.189.36,22116,192.168.2.245,8443,335,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-202104,2026-06-07 23:40:02,FW-BRANCH-04,Allow,Outbound,TCP,192.168.3.144,48801,45.33.32.156,443,6545568,273,539,China,Possible_Data_Exfiltration,ALERT_LARGE_OUTBOUND
FW-202141,2026-06-08 00:31:13,FW-DMZ-03,Block,Inbound,HTTP,103.130.232.145,58169,192.168.3.9,3389,46,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-201156,2026-06-08 00:42:13,FW-CORE-01,Allow,Outbound,HTTP,192.168.3.144,48300,103.198.98.248,53,41397,88226,75,India,None,ALLOW_OUTBOUND_WEB
FW-201952,2026-06-08 00:56:56,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,62304,192.168.2.245,3389,229,19,2,Romania,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200171,2026-06-08 01:11:12,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.1.85,50842,103.191.85.218,8080,25908,76048,18,UK,None,ALLOW_OUTBOUND_WEB
FW-200405,2026-06-08 01:16:01,FW-DMZ-03,Allow,Outbound,HTTP,192.168.5.86,56505,103.111.31.66,443,44636,37964,180,India,None,ALLOW_OUTBOUND_WEB
FW-200133,2026-06-08 01:19:09,FW-CORE-01,Allow,Outbound,HTTP,192.168.5.48,18898,103.60.172.129,53,12610,162078,27,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201702,2026-06-08 03:01:06,FW-EDGE-02,Block,Inbound,UDP,179.43.128.55,16526,192.168.4.210,23,407,0,0,North Korea,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202109,2026-06-08 03:22:34,FW-CORE-01,Allow,Outbound,HTTPS,192.168.2.31,12077,45.33.32.156,443,27797240,199,153,China,Possible_Data_Exfiltration,ALERT_LARGE_OUTBOUND
FW-201129,2026-06-08 04:50:43,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.4.50,40923,103.138.20.26,80,28201,149630,82,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200703,2026-06-08 05:27:01,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.4.129,63756,103.138.250.28,8080,4947,42381,101,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202262,2026-06-08 06:18:07,FW-BRANCH-04,Block,Inbound,HTTPS,103.138.250.28,39486,192.168.3.2,143,450,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-201963,2026-06-08 06:24:11,FW-CORE-01,Block,Inbound,TCP,179.43.128.55,8287,192.168.3.2,22,217,131,5,China,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-200417,2026-06-08 06:56:50,FW-CORE-01,Allow,Outbound,DNS,192.168.4.131,54350,103.177.126.15,8080,20841,106312,153,UK,None,ALLOW_OUTBOUND_WEB
FW-200787,2026-06-08 09:32:34,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.1.242,52121,103.54.198.215,8080,13505,48612,100,UK,None,ALLOW_OUTBOUND_WEB
FW-200809,2026-06-08 10:27:33,FW-CORE-01,Allow,Outbound,TCP,192.168.4.204,53476,103.32.90.240,80,45230,26530,167,USA,None,ALLOW_OUTBOUND_WEB
FW-200802,2026-06-08 12:52:40,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.206,59217,103.121.53.58,53,35227,38773,84,USA,None,ALLOW_OUTBOUND_WEB
FW-200156,2026-06-08 12:54:57,FW-CORE-01,Allow,Outbound,DNS,192.168.4.215,56860,103.162.11.191,443,5911,118753,49,UK,None,ALLOW_OUTBOUND_WEB
FW-201695,2026-06-08 13:04:55,FW-CORE-01,Block,Inbound,TCP,198.199.119.148,14349,192.168.1.66,3389,356,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202299,2026-06-08 13:29:42,FW-CORE-01,Block,Inbound,HTTP,103.182.190.55,58128,192.168.5.84,143,389,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-201119,2026-06-08 14:43:58,FW-CORE-01,Allow,Outbound,TCP,192.168.3.9,53906,103.100.250.122,80,26958,148496,140,USA,None,ALLOW_OUTBOUND_WEB
FW-200915,2026-06-08 14:54:06,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.5.32,20077,103.50.19.21,443,413,181624,285,India,None,ALLOW_OUTBOUND_WEB
FW-200039,2026-06-08 17:08:28,FW-CORE-01,Allow,Outbound,HTTPS,192.168.4.215,14724,103.39.7.13,53,2635,163258,106,UK,None,ALLOW_OUTBOUND_WEB
FW-201919,2026-06-08 17:46:39,FW-DMZ-03,Block,Inbound,UDP,45.33.32.156,51591,192.168.2.123,5432,500,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200068,2026-06-08 17:50:06,FW-EDGE-02,Allow,Outbound,DNS,192.168.4.131,25699,103.193.107.148,53,40424,80662,65,UK,None,ALLOW_OUTBOUND_WEB
FW-202132,2026-06-08 18:01:39,FW-BRANCH-04,Block,Inbound,HTTPS,103.156.136.64,45062,192.168.1.63,443,282,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-202012,2026-06-08 19:26:58,FW-EDGE-02,Block,Inbound,TCP,45.33.32.156,44122,192.168.3.2,3389,145,128,4,Romania,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200880,2026-06-08 22:05:50,FW-CORE-01,Allow,Outbound,HTTP,192.168.1.52,3125,103.167.121.211,8080,7479,71207,109,UK,None,ALLOW_OUTBOUND_WEB
FW-200231,2026-06-09 00:31:38,FW-DMZ-03,Allow,Outbound,DNS,192.168.5.24,24310,103.178.168.25,80,46042,90703,181,UK,None,ALLOW_OUTBOUND_WEB
FW-202073,2026-06-09 01:29:48,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,18843,192.168.1.51,22,205,29,0,Romania,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-202106,2026-06-09 02:22:03,FW-BRANCH-04,Allow,Outbound,FTP,192.168.5.32,32150,194.165.16.72,21,45949029,127,216,Russia,Possible_Data_Exfiltration,ALERT_LARGE_OUTBOUND
FW-201045,2026-06-09 02:43:41,FW-DMZ-03,Allow,Outbound,DNS,192.168.5.101,16924,103.193.150.243,53,8579,153394,231,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202368,2026-06-09 03:40:34,FW-BRANCH-04,Block,Inbound,ICMP,103.24.5.216,65531,192.168.2.76,80,72,0,0,India,None,BLOCK_INBOUND_DEFAULT
FW-200132,2026-06-09 03:43:34,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.63,4465,103.138.20.26,443,38363,140715,135,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202110,2026-06-09 03:48:09,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.1.66,50038,185.220.101.45,21,40699345,271,75,Russia,Possible_Data_Exfiltration,ALERT_LARGE_OUTBOUND
FW-200958,2026-06-09 04:01:56,FW-EDGE-02,Allow,Outbound,DNS,192.168.5.101,36256,103.191.85.218,443,38871,63696,238,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200891,2026-06-09 04:26:58,FW-EDGE-02,Allow,Outbound,HTTP,192.168.2.39,8237,103.119.212.21,53,24185,60636,105,UK,None,ALLOW_OUTBOUND_WEB
FW-202223,2026-06-09 04:29:42,FW-EDGE-02,Block,Inbound,DNS,103.193.150.243,63758,192.168.5.143,80,127,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-200590,2026-06-09 04:37:08,FW-BRANCH-04,Allow,Outbound,TCP,192.168.4.210,49784,103.121.53.58,443,16387,50391,24,USA,None,ALLOW_OUTBOUND_WEB
FW-201176,2026-06-09 05:23:12,FW-BRANCH-04,Allow,Outbound,TCP,192.168.4.50,25888,103.193.107.148,443,40924,25605,229,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202226,2026-06-09 05:25:04,FW-CORE-01,Block,Inbound,UDP,103.167.121.211,31464,192.168.5.48,80,374,0,0,Germany,None,BLOCK_INBOUND_DEFAULT
FW-202288,2026-06-09 06:47:44,FW-EDGE-02,Block,Inbound,FTP,103.39.7.13,16492,192.168.3.219,3389,180,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-200917,2026-06-09 07:02:41,FW-BRANCH-04,Allow,Outbound,DNS,192.168.5.32,55871,103.162.11.191,8080,41347,63607,133,USA,None,ALLOW_OUTBOUND_WEB
FW-200785,2026-06-09 07:39:48,FW-CORE-01,Allow,Outbound,TCP,192.168.3.9,53279,103.178.168.25,80,11023,130201,110,USA,None,ALLOW_OUTBOUND_WEB
FW-200857,2026-06-09 08:50:06,FW-EDGE-02,Allow,Outbound,TCP,192.168.5.32,3573,103.27.227.219,53,33043,19516,21,UK,None,ALLOW_OUTBOUND_WEB
FW-202208,2026-06-09 09:23:50,FW-DMZ-03,Block,Inbound,RDP,103.38.77.136,62527,192.168.5.24,3306,346,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-200514,2026-06-09 09:51:28,FW-CORE-01,Allow,Outbound,TCP,192.168.3.73,2475,103.138.250.28,443,36726,84926,123,India,None,ALLOW_OUTBOUND_WEB
FW-200218,2026-06-09 10:28:53,FW-DMZ-03,Allow,Outbound,DNS,192.168.4.46,60670,103.156.136.64,8080,2400,95590,76,USA,None,ALLOW_OUTBOUND_WEB
FW-200712,2026-06-09 10:34:09,FW-CORE-01,Allow,Outbound,HTTP,192.168.1.85,62621,103.104.189.36,443,14365,5784,19,USA,None,ALLOW_OUTBOUND_WEB
FW-201742,2026-06-09 11:39:26,FW-EDGE-02,Block,Inbound,UDP,103.76.228.12,49399,192.168.3.163,445,60,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201887,2026-06-09 12:15:26,FW-CORE-01,Block,Inbound,UDP,194.165.16.72,43200,192.168.1.63,5432,465,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200163,2026-06-09 12:41:33,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.5.32,53461,103.57.147.121,8080,17636,68236,197,UK,None,ALLOW_OUTBOUND_WEB
FW-200204,2026-06-09 12:59:51,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.3.130,13639,103.100.250.122,443,23723,25086,83,USA,None,ALLOW_OUTBOUND_WEB
FW-201986,2026-06-09 13:35:07,FW-BRANCH-04,Allow,Inbound,TCP,103.76.228.12,25113,192.168.2.144,3389,246,100,1,China,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200777,2026-06-09 15:33:34,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.3.144,18824,103.138.250.28,443,36118,41422,71,UK,None,ALLOW_OUTBOUND_WEB
FW-200874,2026-06-09 16:32:45,FW-BRANCH-04,Allow,Outbound,DNS,192.168.5.84,8509,103.138.20.26,53,793,181695,285,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202017,2026-06-09 17:48:51,FW-DMZ-03,Block,Inbound,TCP,185.220.101.45,53200,192.168.1.66,22,134,61,1,China,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-202205,2026-06-09 18:22:54,FW-EDGE-02,Block,Inbound,FTP,103.23.25.148,27831,192.168.2.245,443,354,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-200296,2026-06-09 19:24:12,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.63,8070,103.113.153.181,443,31149,160628,106,UK,None,ALLOW_OUTBOUND_WEB
FW-200508,2026-06-09 20:01:41,FW-EDGE-02,Allow,Outbound,TCP,192.168.5.143,26500,103.1.16.204,53,1514,57406,75,USA,None,ALLOW_OUTBOUND_WEB
FW-200026,2026-06-09 20:08:38,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.5.32,9045,103.178.168.25,80,42100,130457,120,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201994,2026-06-09 20:38:51,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,18307,192.168.1.242,22,130,190,2,Romania,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-201026,2026-06-09 21:04:16,FW-CORE-01,Allow,Outbound,HTTPS,192.168.3.130,46250,103.198.250.104,80,46058,177493,211,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200608,2026-06-09 21:17:09,FW-EDGE-02,Allow,Outbound,DNS,192.168.3.2,52967,103.23.171.237,53,5342,23788,179,USA,None,ALLOW_OUTBOUND_WEB
FW-201758,2026-06-09 21:41:07,FW-CORE-01,Block,Inbound,TCP,91.191.209.33,21609,192.168.1.52,445,58,0,0,North Korea,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
